2015-07-29 21:39:12.839000,7411
2015-07-29 21:39:13.829000,7370
2015-07-29 21:39:14.839000,7327
2015-07-29 21:39:15.829000,7215
2015-07-29 21:39:16.839000,7241
2015-07-29 21:39:17.839000,7335
2015-07-29 21:39:18.829000,7327
2015-07-29 21:39:19.839000,7118
2015-07-29 21:39:20.829000,7320
2015-07-29 21:39:21.839000,7316
2015-07-29 21:39:22.839000,7279
2015-07-29 21:39:23.829000,7284
2015-07-29 21:39:24.840000,7283
2015-07-29 21:39:25.830000,7195
2015-07-29 21:39:26.840000,7314
2015-07-29 21:39:27.830000,7381
2015-07-29 21:39:28.830000,7421
2015-07-29 21:39:29.840000,7246
2015-07-29 21:39:30.830000,7191
2015-07-29 21:39:31.840000,7310
2015-07-29 21:39:32.830000,7517
2015-07-29 21:39:33.830000,7406
2015-07-29 21:39:34.840000,7217
2015-07-29 21:39:35.830000,7386
2015-07-29 21:39:36.840000,7324
2015-07-29 21:39:37.830000,7398
2015-07-29 21:39:38.830000,7244
2015-07-29 21:39:39.840000,7495
2015-07-29 21:39:40.830000,7278
2015-07-29 21:39:41.841000,7341
2015-07-29 21:39:42.831000,7301
2015-07-29 21:39:43.831000,7447
2015-07-29 21:39:44.821000,7317
2015-07-29 21:39:45.831000,7225
2015-07-29 21:39:46.841000,7309
2015-07-29 21:39:47.831000,7367
2015-07-29 21:39:48.831000,7374
2015-07-29 21:39:49.831000,7302
2015-07-29 21:39:50.831000,7310
2015-07-29 21:39:51.821000,7338
2015-07-29 21:39:52.831000,7384
2015-07-29 21:39:53.841000,7270
2015-07-29 21:39:54.831000,7434
2015-07-29 21:39:55.831000,7249
2015-07-29 21:39:56.821000,7353
2015-07-29 21:39:57.831000,7473
2015-07-29 21:39:58.841000,7348
2015-07-29 21:39:59.832000,7398
2015-07-29 21:40:00.832000,7228
2015-07-29 21:40:01.822000,7264
2015-07-29 21:40:02.832000,7407
2015-07-29 21:40:03.822000,7237
2015-07-29 21:40:04.832000,7341
2015-07-29 21:40:05.832000,7473
2015-07-29 21:40:06.822000,7568
2015-07-29 21:40:07.832000,7485
2015-07-29 21:40:08.822000,7420
2015-07-29 21:40:09.832000,7418
2015-07-29 21:40:10.832000,7412
2015-07-29 21:40:11.822000,7185
2015-07-29 21:40:12.832000,7474
2015-07-29 21:40:13.822000,7351
2015-07-29 21:40:14.833000,7316
2015-07-29 21:40:15.823000,7046
2015-07-29 21:40:16.824000,7076
2015-07-29 21:40:17.834000,7207
2015-07-29 21:40:18.824000,7092
2015-07-29 21:40:19.834000,7226
2015-07-29 21:40:20.824000,7064
2015-07-29 21:40:21.824000,7092
2015-07-29 21:40:22.834000,7252
2015-07-29 21:40:23.825000,7219
2015-07-29 21:40:24.825000,7133
2015-07-29 21:40:25.815000,7286
2015-07-29 21:40:26.825000,7206
2015-07-29 21:40:27.816000,7244
2015-07-29 21:40:28.826000,7293
2015-07-29 21:40:29.826000,7187
2015-07-29 21:40:30.816000,7325
2015-07-29 21:40:31.826000,7113
2015-07-29 21:40:32.816000,7200
2015-07-29 21:40:33.826000,7189
2015-07-29 21:40:34.827000,6998
2015-07-29 21:40:35.817000,7122
2015-07-29 21:40:36.827000,7157
2015-07-29 21:40:37.817000,7262
2015-07-29 21:40:38.827000,7211
2015-07-29 21:40:39.827000,7081
2015-07-29 21:40:40.817000,7029
2015-07-29 21:40:41.827000,7116
2015-07-29 21:40:42.817000,6983
2015-07-29 21:40:43.827000,6906
2015-07-29 21:40:44.817000,7123
2015-07-29 21:40:45.817000,7224
2015-07-29 21:40:46.827000,7084
2015-07-29 21:40:47.817000,7108
2015-07-29 21:40:48.827000,7213
2015-07-29 21:40:49.817000,7255
2015-07-29 21:40:50.817000,7261
2015-07-29 21:40:51.828000,7178
2015-07-29 21:40:52.818000,7066
