2015-08-20 13:29:22.642000,72529
2015-08-20 13:29:23.644000,72460
2015-08-20 13:29:24.635000,73416
2015-08-20 13:29:25.646000,73180
2015-08-20 13:29:26.637000,73608
2015-08-20 13:29:27.638000,73219
2015-08-20 13:29:28.629000,73572
2015-08-20 13:29:29.640000,73998
2015-08-20 13:29:30.651000,74317
2015-08-20 13:29:31.642000,74087
2015-08-20 13:29:32.644000,74325
2015-08-20 13:29:33.635000,74848
2015-08-20 13:29:34.646000,74594
2015-08-20 13:29:35.637000,75039
2015-08-20 13:29:36.648000,74495
2015-08-20 13:29:37.629000,73470
2015-08-20 13:29:38.640000,73387
2015-08-20 13:29:39.631000,73529
2015-08-20 13:29:40.642000,73294
2015-08-20 13:29:41.643000,72827
2015-08-20 13:29:42.635000,73094
2015-08-20 13:29:43.646000,72860
2015-08-20 13:29:44.957000,-999
2015-08-20 13:29:45.460000,-999
2015-08-20 13:29:45.962000,-999
2015-08-20 13:29:46.462000,-999
2015-08-20 13:29:46.963000,-999
2015-08-20 13:29:47.464000,-999
2015-08-20 13:29:47.965000,-999
2015-08-20 13:29:48.466000,-999
2015-08-20 13:29:48.968000,-999
2015-08-20 13:29:49.470000,-999
2015-08-20 13:29:49.975000,-999
2015-08-20 13:29:50.478000,-999
2015-08-20 13:29:50.980000,-999
2015-08-20 13:29:51.481000,-999
2015-08-20 13:29:51.983000,-999
2015-08-20 13:29:52.484000,-999
2015-08-20 13:29:52.986000,-999
2015-08-20 13:29:53.489000,-999
2015-08-20 13:29:53.992000,-999
2015-08-20 13:29:54.495000,-999
2015-08-20 13:29:54.997000,-999
2015-08-20 13:29:55.500000,-999
2015-08-20 13:29:56.003000,-999
2015-08-20 13:29:56.505000,-999
2015-08-20 13:29:57.006000,-999
2015-08-20 13:29:57.508000,-999
2015-08-20 13:29:58.012000,-999
2015-08-20 13:29:58.516000,-999
2015-08-20 13:29:59.018000,-999
2015-08-20 13:29:59.522000,-999
2015-08-20 13:30:00.025000,-999
2015-08-20 13:30:00.528000,-999
2015-08-20 13:30:01.031000,-999
2015-08-20 13:30:01.534000,-999
2015-08-20 13:30:02.037000,-999
2015-08-20 13:30:02.540000,-999
2015-08-20 13:30:03.043000,-999
2015-08-20 13:30:03.546000,-999
2015-08-20 13:30:04.049000,-999
2015-08-20 13:30:04.551000,-999
2015-08-20 13:30:05.053000,-999
2015-08-20 13:30:05.556000,-999
2015-08-20 13:38:22.680000,74587
2015-08-20 13:38:23.680000,74619
2015-08-20 13:38:24.671000,74456
2015-08-20 13:38:25.682000,75006
2015-08-20 13:38:26.674000,74750
2015-08-20 13:38:27.675000,75329
2015-08-20 13:38:28.686000,75508
2015-08-20 13:38:29.677000,76074
2015-08-20 13:38:30.679000,76293
2015-08-20 13:38:31.671000,76211
2015-08-20 13:38:32.683000,76519
2015-08-20 13:38:33.674000,76713
2015-08-20 13:38:34.676000,76685
2015-08-20 13:38:35.667000,75980
2015-08-20 13:38:36.679000,75926
2015-08-20 13:38:37.681000,75618
2015-08-20 13:38:38.671000,75260
2015-08-20 13:38:39.682000,75391
2015-08-20 13:38:40.673000,74388
2015-08-20 13:38:41.684000,73770
2015-08-20 13:38:42.666000,74854
2015-08-20 13:38:43.677000,75099
2015-08-20 13:38:44.679000,74821
2015-08-20 13:38:45.671000,74630
2015-08-20 13:38:46.683000,75610
2015-08-20 13:38:47.674000,75064
2015-08-20 13:38:48.675000,75735
2015-08-20 13:38:49.666000,75252
2015-08-20 13:38:50.677000,76071
2015-08-20 13:38:51.669000,75924
2015-08-20 13:38:52.671000,75930
2015-08-20 13:38:53.683000,76651
2015-08-20 13:38:54.675000,76922
2015-08-20 13:38:55.676000,76339
2015-08-20 13:38:56.667000,75883
2015-08-20 13:38:57.678000,76076
2015-08-20 13:38:58.670000,75234
2015-08-20 13:38:59.672000,75635
2015-08-20 13:39:00.663000,75425
2015-08-20 13:39:01.674000,75026
2015-08-20 13:39:02.676000,74814
2015-08-20 13:39:03.667000,75631
2015-08-20 13:39:04.679000,75706
2015-08-20 13:39:05.670000,76279
2015-08-20 13:39:06.671000,76446
2015-08-20 13:39:07.662000,76112
2015-08-20 13:39:08.673000,76366
2015-08-20 13:39:09.665000,75888
2015-08-20 13:39:10.670000,75801
2015-08-20 13:39:11.681000,76280
2015-08-20 13:39:12.672000,75585
2015-08-20 13:39:13.673000,76222
2015-08-20 13:39:14.665000,76344
2015-08-20 13:39:15.666000,76678
2015-08-20 13:39:16.668000,76986
2015-08-20 13:39:17.659000,76036
2015-08-20 13:39:18.670000,75951
2015-08-20 13:39:19.671000,75613
2015-08-20 13:39:20.673000,74616
2015-08-20 13:39:21.664000,74642
2015-08-20 13:39:22.665000,74307
2015-08-20 13:39:23.676000,74034
2015-08-20 13:39:24.668000,74639
2015-08-20 13:39:25.670000,73523
2015-08-20 13:39:26.672000,74206
2015-08-20 13:39:27.664000,73841
2015-08-20 13:39:28.669000,74459
2015-08-20 13:39:29.670000,74278
2015-08-20 13:39:30.661000,75493
2015-08-20 13:39:31.662000,76461
2015-08-20 13:39:32.674000,76580
2015-08-20 13:39:33.655000,75425
2015-08-20 13:39:34.666000,76188
2015-08-20 13:39:35.677000,76006
2015-08-20 13:39:36.659000,75911
2015-08-20 13:39:37.670000,75287
2015-08-20 13:39:38.661000,74135
2015-08-20 13:39:39.671000,74351
2015-08-20 13:39:40.652000,72959
2015-08-20 13:39:41.664000,72772
2015-08-20 13:39:42.665000,73002
2015-08-20 13:39:43.676000,72902
2015-08-20 13:39:44.662000,72533
2015-08-20 13:39:45.663000,72552
2015-08-20 13:39:46.674000,72410
2015-08-20 13:39:47.665000,72461
2015-08-20 13:39:48.666000,72330
2015-08-20 13:39:49.658000,73204
2015-08-20 13:39:50.669000,73302
2015-08-20 13:39:51.660000,74170
2015-08-20 13:39:52.661000,74149
2015-08-20 13:39:53.672000,75109
2015-08-20 13:39:54.654000,74568
2015-08-20 13:39:55.666000,73980
2015-08-20 13:39:56.667000,74821
2015-08-20 13:39:57.658000,74175
2015-08-20 13:39:58.660000,74128
2015-08-20 13:39:59.651000,74082
2015-08-20 13:40:00.663000,73400
2015-08-20 13:40:01.666000,73099
2015-08-20 13:40:02.658000,73812
2015-08-20 13:40:03.669000,73017
2015-08-20 13:40:04.660000,73765
2015-08-20 13:40:05.661000,73808
2015-08-20 13:40:06.653000,74139
2015-08-20 13:40:07.664000,73845
2015-08-20 13:40:08.656000,74782
2015-08-20 13:40:09.658000,74586
2015-08-20 13:40:10.670000,74867
2015-08-20 13:40:11.661000,75121
2015-08-20 13:40:12.662000,75649
2015-08-20 13:40:13.653000,76359
2015-08-20 13:40:14.655000,75864
2015-08-20 13:40:15.657000,76180
2015-08-20 13:40:16.649000,75576
2015-08-20 13:40:17.650000,75022
2015-08-20 13:40:18.661000,74977
2015-08-20 13:40:19.664000,75240
2015-08-20 13:40:20.655000,74506
2015-08-20 13:40:21.656000,74281
2015-08-20 13:40:22.667000,74076
2015-08-20 13:40:23.649000,73661
2015-08-20 13:40:24.660000,74296
2015-08-20 13:40:25.661000,73866
2015-08-20 13:40:26.653000,75041
2015-08-20 13:40:27.655000,74874
2015-08-20 13:40:28.656000,74908
2015-08-20 13:40:29.647000,75444
2015-08-20 13:40:30.649000,75489
2015-08-20 13:40:31.661000,75632
2015-08-20 13:40:32.643000,76117
2015-08-20 13:40:33.654000,75848
2015-08-20 13:40:34.655000,76677
2015-08-20 13:40:35.646000,76882
2015-08-20 13:40:36.648000,75486
2015-08-20 13:40:37.658000,75063
2015-08-20 13:40:38.659000,74874
2015-08-20 13:40:39.651000,75166
2015-08-20 13:40:40.652000,74399
2015-08-20 13:40:41.663000,73488
2015-08-20 13:40:42.644000,73762
